"deviceid";"dt";"name";"switchno";"Location";"area";"rating";"totalload";"totalload_b";"totalload_y";"numberofpoles";"numberofpoles_b";"numberofpoles_y";"referencewattage_b";"referencewattage_y";"referencewattage";"typeofload";"latitude";"longitude";"mobile";"city";"userid";"phase";"wardno";"zone";"commandmode";"updated";"cpname";"cpmobileno"
1907;"2015-08-03 14:49:46";"";1907;"Sector-9,SS-56/B/2";"MVP Colony,";120.0;60.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;20.0;"1";17.742003;83.327586;9130031907.0;1;1;1;7.0;"2";2;1;"";""
1906;"2015-08-03 15:32:42";"";1906;"SS-130/A/2,Sector 10";"MVP Colony,Vizag";2080.0;1000.0;0.0;0.0;20.0;0.0;0.0;0.0;0.0;50.0;"1";17.742003;83.327586;9130031906.0;1;1;1;7.0;"2";2;1;"";""
1914;"2015-08-03 15:34:28";"";1914;"SS-136/A/6,Sector10";"MVP Colony,Vizag";50.0;50.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;"1";17.742003;83.327586;9130031914.0;2;2;1;7.0;"2";2;1;"";""
1905;"2015-08-03 16:14:42";"";1905;"SS213/B/7";"LawsonBayColony";400.0;200.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;20.0;"1";17.732188;83.336772;9130031905.0;1;1;1;7.0;"2";2;1;"";""
1904;"2015-08-03 16:39:50";"";1904;"SS-55/A/3";"Lawson Bay Colony,Vi";270.0;140.0;0.0;0.0;6.0;0.0;0.0;0.0;0.0;23.0;"1";17.742003;83.327586;9130031904.0;1;1;1;7.0;"2";2;1;"";""
1909;"2015-08-03 17:11:34";"";1909;"SS-54/A/1";"Lawson Bay Colony,Vi";160.0;80.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;20.0;"1";17.742003;83.327586;9130031909.0;1;1;1;7.0;"2";2;1;"";""
1911;"2015-08-03 18:28:43";"";1911;"SS-127/A";"Lawson Bay Colony, V";1480.0;720.0;0.0;0.0;16.0;0.0;0.0;0.0;0.0;45.0;"1";17.742003;83.327586;9130031911.0;1;1;1;7.0;"2";2;1;"";""
1908;"2015-08-03 22:02:46";"";1908;"Inside SS-121/AB/2";"MVPColnySector10Arch";1490.0;730.0;0.0;0.0;29.0;0.0;0.0;0.0;0.0;70.0;"1";17.742003;83.327586;9075035872.0;1;1;1;7.0;"2";2;1;"";""
1992;"2015-08-04 12:49:31";"";1992;"SS-376/A/3";"Lawson Bay Colony,Vi";350.0;170.0;0.0;0.0;6.0;0.0;0.0;0.0;0.0;28.0;"1";17.742003;83.327586;9130031992.0;1;1;1;7.0;"2";2;1;"";""
1993;"2015-08-04 12:58:03";"";1993;"Sector-12,SS-45/B";"Lawson BayColony,MVP";2030.0;980.0;0.0;0.0;18.0;0.0;0.0;0.0;0.0;54.0;"1";17.742003;83.327586;9130031993.0;1;1;1;7.0;"2";2;1;"";""
1991;"2015-08-04 13:27:34";"";1991;"LawsonCol,SS-15/B/1";"Venkateswara Temple,";250.0;140.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;35.0;"1";17.732;83.336;9075035845.0;1;1;1;17.0;"2";2;1;"";""
1989;"2015-08-04 13:58:41";"";1989;"LawsonCol,SS-358/A/1";"VenkateswaraTemple,";2920.0;1410.0;0.0;0.0;33.0;0.0;0.0;0.0;0.0;43.0;"1";17.732;83.337;9130031989.0;1;1;1;17.0;"2";2;1;"";""
1990;"2015-08-04 15:29:24";"";1990;"SS-211/A/1";"Shivajipalem Road,Vi";340.0;170.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;34.0;"1";17.735913;83.32998;9130031990.0;1;1;1;17.0;"2";2;1;"";""
1987;"2015-08-04 16:27:35";"";1987;"SS-97/A/1";"Shivajipalem Road,Vi";1670.0;18.0;0.0;0.0;12.0;0.0;0.0;0.0;0.0;45.0;"1";17.735913;83.32998;9130031987.0;1;1;1;17.0;"2";2;1;"";""
1729;"2015-08-04 17:02:46";"";1729;"SS-39/B/3";"Isukatota,Vizag";980.0;480.0;0.0;0.0;19.0;0.0;0.0;0.0;0.0;25.0;"1";17.742003;83.327586;9130031729.0;1;1;1;10.0;"2";2;1;"";""
1859;"2015-08-04 17:13:21";"";1859;"SS-120/A/5";"Banu Nagar, Ward-10";600.0;300.0;0.0;0.0;15.0;0.0;0.0;0.0;0.0;20.0;"1";17.742644;83.322154;9130031859.0;1;1;1;10.0;"2";2;1;"";""
2133;"2015-08-04 17:57:42";"";2133;"egeBacSideSS-120/B/1";"BanuNagarKrishnaColl";120.0;60.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;20.0;"1";17.742644;83.322154;9130032133.0;1;1;1;10.0;"2";2;1;"";""
1982;"2015-08-04 18:12:08";"";1982;"SS-120/A/1/6";"Banu Nagar";440.0;220.0;0.0;0.0;11.0;0.0;0.0;0.0;0.0;20.0;"1";17.742644;83.322154;9130031982.0;1;1;1;10.0;"2";2;1;"";""
2237;"2015-08-10 11:33:48";"";2237;"BabaTemple,SS-78 A/1";"East PointColony,SAI";1140.0;570.0;0.0;0.0;25.0;0.0;0.0;0.0;0.0;23.0;"1";17.725;83.336;9130032237.0;1;1;1;17.0;"2";2;1;"";""
2416;"2015-08-10 11:39:06";"";2416;"BabaTemple,SS-21 A/2";"EastPointColony,SAI ";700.0;350.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;35.0;"1";17.725;83.336;9130032416.0;1;1;1;17.0;"2";2;1;"";""
1858;"2015-08-10 12:05:13";"";1858;"Laxmi,Resi,SS-22A ";"East Point Col. Raja";930.0;450.0;0.0;0.0;15.0;0.0;0.0;0.0;0.0;30.0;"1";17.725;83.337;9130031858.0;1;1;1;17.0;"2";2;1;"";""
2487;"2015-08-10 12:36:17";"";2487;"SS-77 AB/1";"East Point Colony";1050.0;540.0;0.0;0.0;24.0;0.0;0.0;0.0;0.0;23.0;"1";17.726;83.334;9075036134.0;1;1;1;17.0;"2";2;1;"";""
1872;"2015-08-10 12:51:56";"";1872;"SS-80/B";"China Waltair";920.0;460.0;0.0;0.0;23.0;0.0;0.0;0.0;0.0;36.0;"1";17.7258;83.336;9130031872.0;1;1;1;18.0;"2";2;1;"";""
2482;"2015-08-10 12:52:23";"";2482;"patiResidence,SS-30A";"EastPointColony,Gudi";230.0;110.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;37.0;"1";17.725;83.338;9130032482.0;1;1;1;17.0;"2";2;1;"";""
2459;"2015-08-10 13:38:55";"";2459;"BabaTempleSS-299B/1";"EastPoint Colony,SAI";110.0;60.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;30.0;"1";17.726;83.336;9130032459.0;1;1;1;17.0;"2";2;1;"";""
2485;"2015-08-10 13:52:11";"";2485;"KanakammaTeSS204/AB1";"ChinaWaltairNetajiSt";1490.0;730.0;0.0;0.0;29.0;0.0;0.0;0.0;0.0;25.0;"1";17.721;83.332;9130032485.0;1;1;1;17.0;"2";2;1;"";""
2119;"2015-08-10 13:55:23";"";2119;"intColony, SS204/A/7";"ChinaWaltair,East Po";1730.0;830.0;0.0;0.0;14.0;0.0;0.0;0.0;0.0;59.0;"1";17.726;83.331;9130032119.0;1;1;1;17.0;"2";2;1;"";""
2464;"2015-08-10 14:01:56";"";2464;"SS-64/B/1";"Old CBI,ChinaWaltair";2220.0;1040.0;0.0;0.0;17.0;0.0;0.0;0.0;0.0;61.0;"1";17.726;83.328;9130032464.0;1;1;1;17.0;"2";2;1;"";""
2099;"2015-08-10 14:19:18";"";2099;"CBI down, SS-68/A";"ChinaWaltair,Old";920.0;450.0;0.0;0.0;14.0;0.0;0.0;0.0;0.0;32.0;"1";17.727;83.307;9130032099.0;1;1;1;17.0;"2";2;1;"";""
2355;"2015-08-10 16:15:11";"";2355;"SS8A/4 PVK";"Chinna waltair";600.0;300.0;0.0;0.0;15.0;0.0;0.0;0.0;0.0;20.0;"1";17.73;83.332;9130032355.0;1;1;1;17.0;"2";2;1;"";""
2562;"2015-08-10 16:30:44";"";2562;"          SS-307 A/3";"BankSide.KDPM School";1280.0;600.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;60.0;"1";17.727;83.34;9130032562.0;1;1;1;17.0;"2";2;1;"";""
2151;"2015-08-10 16:34:35";"";2151;"diversity, SS16A/4 ";"AU backgate,Bio-";1550.0;740.0;0.0;0.0;16.0;0.0;0.0;0.0;0.0;46.0;"1";17.729;83.335;9130032151.0;1;1;1;17.0;"2";2;1;"";""
2491;"2015-08-10 16:43:38";"";2491;"AUadmissionSS-DF6A/1";"VijayanagarPalaceDir";350.0;170.0;0.0;0.0;6.0;0.0;0.0;0.0;0.0;28.0;"1";17.731;83.332;9130032491.0;1;1;1;17.0;"2";2;1;"";""
2471;"2015-08-10 16:50:37";"";2471;"Dr.AUadmission,SS-5B";"VijayanagaramPalace";3280.0;1560.0;0.0;0.0;28.0;0.0;0.0;0.0;0.0;56.0;"1";17.731;83.332;9130032471.0;1;1;1;17.0;"2";2;1;"";""
2465;"2015-08-10 16:57:40";"";2465;"SS-78/B/5";"VudaPark,";240.0;120.0;0.0;0.0;6.0;0.0;0.0;0.0;0.0;20.0;"1";17.724;83.337;9130032465.0;1;1;1;17.0;"2";2;1;"";""
2358;"2015-08-10 17:38:18";"";2358;"SS12A/3 - 8-3-4/1";"Samba Complex";320.0;160.0;0.0;0.0;8.0;0.0;0.0;0.0;0.0;20.0;"1";17.731;83.334;9130032358.0;1;1;1;17.0;"2";2;1;"";""
2478;"2015-08-10 17:42:28";"";2478;"SS-178/A/1";"MVP Sector-1, Back S";230.0;230.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;"1";17.73;83.334;9130032478.0;2;2;1;7.0;"2";2;1;"";""
2450;"2015-08-10 17:53:20";"";2450;"SS-216B Vinayak Temp";"Pedda waltair ";210.0;210.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;"1";17.731;83.334;9130032450.0;2;2;1;7.0;"2";2;1;"";""
2418;"2015-08-10 18:19:57";"";2418;"SS-99 A/3";"Pedda waltair Depot";1720.0;850.0;0.0;0.0;17.0;0.0;0.0;0.0;0.0;50.0;"1";17.729;83.341;9130032418.0;1;1;1;17.0;"2";2;1;"";""
2566;"2015-08-10 18:35:06";"";2566;"SS-69 A";"jalarapeta(Pedda)";1490.0;740.0;0.0;0.0;31.0;0.0;0.0;0.0;0.0;24.0;"1";17.727;83.34;9130032566.0;1;1;1;17.0;"2";2;1;"";""
1873;"2015-08-10 18:37:16";"";1873;" Jalaripeta,SS-344/A";"Waltair Depot";2280.0;1140.0;0.0;0.0;21.0;0.0;0.0;0.0;0.0;41.0;"1";17.726;83.339;9130031873.0;1;1;1;17.0;"2";2;1;"";""
2415;"2015-08-10 22:00:05";"";2415;"naWaltair.SS-172/B";"SKMC ClinicalLab,Chi";770.0;370.0;0.0;0.0;11.0;0.0;0.0;0.0;0.0;34.0;"1";17.724;83.333;9130032415.0;1;1;1;17.0;"2";2;1;"";""
2438;"2015-08-11 10:40:34";"";2438;"SS-140 A/1 andhra Ba";"Pedda waltair ";1790.0;870.0;0.0;0.0;15.0;0.0;0.0;0.0;0.0;106.0;"1";17.723;83.331;9130032438.0;1;1;1;18.0;"2";2;1;"";""
2440;"2015-08-11 11:20:48";"";2440;"SS-129/A";"SBI,Acqua Sports";840.0;420.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;34.0;"1";17.716;83.324;9130032440.0;1;1;1;18.0;"2";2;1;"";""
2432;"2015-08-11 11:43:04";"";2432;"SS-203/B/2";"China Waltair,Relliv";1790.0;870.0;0.0;0.0;31.0;0.0;0.0;0.0;0.0;27.0;"1";17.725;83.33;9130032432.0;1;1;1;18.0;"2";2;1;"";""
2150;"2015-08-11 12:28:04";"";2150;"Relliveedhi,SS-390/A";"China Waltair,Relliv";1340.0;640.0;0.0;0.0;17.0;0.0;0.0;0.0;0.0;38.0;"1";17.725;83.33;9130032150.0;1;1;1;18.0;"2";2;1;"";""
2118;"2015-08-11 12:45:32";"";2118;"Relliveedhi,SS-137/A";"ChinaWaltair";2300.0;1120.0;0.0;0.0;24.0;0.0;0.0;0.0;0.0;47.0;"1";17.724;83.33;9130032118.0;1;1;1;18.0;"2";2;1;"";""
1875;"2015-08-11 12:49:30";"";1875;"Kalyana man,SS137A/1";"Panduranga Puram";740.0;360.0;0.0;0.0;13.0;0.0;0.0;0.0;0.0;70.0;"1";17.714;83.321;9130031875.0;1;1;1;18.0;"2";2;1;"";""
2935;"2015-08-11 12:56:25";"";2935;"SS-114 AB/1,BeechRd ";"Panduranga Road";430.0;430.0;0.0;0.0;7.0;0.0;0.0;0.0;0.0;0.0;"1";17.714;83.321;9130032935.0;2;2;1;7.0;"2";2;1;"";""
2086;"2015-08-11 13:00:11";"";2086;"aparthi SS-360A/4";"HotelThakshasilaDond";1000.0;80.0;0.0;0.0;14.0;0.0;0.0;0.0;0.0;20.0;"1";17.727;83.308;9130032086.0;1;1;1;15.0;"2";2;1;"";""
2468;"2015-08-11 13:13:14";"";2468;" Beach Rd, SS-113/B";"PandurangaTemple,";2850.0;1420.0;0.0;0.0;12.0;0.0;0.0;0.0;0.0;51.0;"1";17.716;83.321;9130032468.0;1;1;1;18.0;"2";2;1;"";""
1840;"2015-08-11 14:13:21";"";1840;"Beech Rd, SS111/A/1";"PandurangapuramTempl";2600.0;1310.0;0.0;0.0;15.0;0.0;0.0;0.0;0.0;39.0;"1";17.72;83.332;9130031840.0;1;1;1;18.0;"2";2;1;"";""
2107;"2015-08-11 15:44:46";"";2107;"CrossRd SS-141A/7/1";"kilampudi layout,3rd";1050.0;530.0;0.0;0.0;15.0;0.0;0.0;0.0;0.0;43.0;"1";17.722;83.332;9130032107.0;1;1;1;18.0;"2";2;1;"";""
2466;"2015-08-11 16:06:58";"";2466;"SS-176/B1/8";"KirlampudiLayout";760.0;400.0;0.0;0.0;9.0;0.0;0.0;0.0;0.0;38.0;"1";17.721;83.332;9130032466.0;1;1;1;18.0;"2";2;1;"";""
2109;"2015-08-11 16:27:13";"";2109;"ApartmentsSS-160 B/3";"kilampudiLayout,Arun";1540.0;740.0;0.0;0.0;15.0;0.0;0.0;0.0;0.0;66.0;"1";17.719;83.331;9130032109.0;1;1;1;18.0;"2";2;1;"";""
2084;"2015-08-11 17:23:47";"";2084;"tadeviTemple SS157/A";"KirlampudiLayoutLali";1000.0;500.0;0.0;0.0;9.0;0.0;0.0;0.0;0.0;48.0;"1";17.730278;83.301969;9130032084.0;1;1;1;18.0;"2";2;1;"";""
2117;"2015-08-11 17:33:51";"";2117;"SS-156/A/1";"LalithadeviTemple";160.0;80.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;40.0;"1";17.719;83.321;9130032117.0;1;1;1;18.0;"2";2;1;"";""
2122;"2015-08-11 17:40:40";"";2122;"Waltair, SS-2/A/1";"3Town PoliceStn,Cina";1230.0;590.0;0.0;0.0;17.0;0.0;0.0;0.0;0.0;35.0;"1";17.728;83.327;9130032122.0;1;1;1;18.0;"2";2;1;"";""
2452;"2015-08-11 17:41:02";"";2452;"ingKirlmpuSS-153/A/2";"IndianRegistrarShipp";310.0;150.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;20.0;"1";17.72;83.331;9130032452.0;1;1;1;18.0;"2";2;1;"";""
2083;"2015-08-13 11:23:23";"";2083;"SS-262/A/1";"CBM Compound";640.0;310.0;0.0;0.0;8.0;0.0;0.0;0.0;0.0;39.0;"1";17.727;83.313;9130032083.0;1;1;1;15.0;"2";2;1;"";""
2127;"2015-08-13 11:33:40";"";2127;"Ramatalkies,SS-96/A/";"CBM Compound";390.0;190.0;0.0;0.0;7.0;0.0;0.0;0.0;0.0;27.0;"1";17.728;83.313;9130032127.0;1;1;1;15.0;"2";2;1;"";""
2126;"2015-08-13 11:55:09";"";2126;"Gate DF-155/153B/3";"Opp timpany School C";120.0;60.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;20.0;"1";17.728502;83.313758;9130032126.0;1;1;1;15.0;"2";2;1;"";""
1879;"2015-08-13 11:55:35";"";1879;"SS-357A/1/1";"Dondaparthi Shakshi ";190.0;100.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;25.0;"1";17.729;83.314;9130031879.0;1;1;1;12.0;"2";2;1;"";""
2372;"2015-08-13 12:10:46";"";2372;"SS-83/B/1";"VIP Road, Ramatalkie";2180.0;1050.0;0.0;0.0;15.0;0.0;0.0;0.0;0.0;70.0;"1";17.727;83.314;9130032372.0;1;1;1;15.0;"2";2;1;"";""
2467;"2015-08-13 12:25:40";"";2467;"SS-84/A/2";"CBM Compound";920.0;460.0;0.0;0.0;9.0;0.0;0.0;0.0;0.0;51.0;"1";17.727;83.314;9130032467.0;1;1;1;15.0;"2";2;1;"";""
1728;"2015-08-13 12:39:58";"";1728;"Schol B gateSS-34B/2";"CBM Compound Tempani";1690.0;840.0;0.0;0.0;29.0;0.0;0.0;0.0;0.0;29.0;"1";17.728;83.311;9130031728.0;1;1;1;15.0;"2";2;1;"";""
2447;"2015-08-13 12:56:35";"";2447;"SS-86/B/2";"VIP Road, Ramatalkie";3550.0;1700.0;0.0;0.0;24.0;0.0;0.0;0.0;0.0;71.0;"1";17.726;83.316;9130032447.0;1;1;1;15.0;"2";2;1;"";""
2451;"2015-08-13 13:18:03";"";2451;"School, SS-192/A/1";"CBM Compound,Timpany";310.0;150.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;30.0;"1";17.725;83.311;9130032451.0;1;1;1;15.0;"2";2;1;"";""
2093;"2015-08-13 13:41:52";"";2093;"backside,SS-207/A/1";"Asimetta,Zn-2-Office";620.0;300.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;30.0;"1";17.725;83.311;8669614828.0;1;1;1;15.0;"2";2;1;"";""
1821;"2015-08-13 14:54:29";"";1821;"SS-208/A";"Asimetta,Ramatalkies";310.0;150.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;30.0;"1";17.727;83.307;9130031821.0;1;1;1;15.0;"2";2;1;"";""
2380;"2015-08-13 15:19:39";"";2380;"SS-208/B";"Asimetta,Ramatakies";350.0;170.0;0.0;0.0;6.0;0.0;0.0;0.0;0.0;28.0;"1";17.727;83.307;9130032380.0;1;1;1;15.0;"2";2;1;"";""
2103;"2015-08-13 15:24:04";"";2103;"SS-339/A/2";"Srinagar,RamaTalkies";590.0;590.0;0.0;0.0;7.0;0.0;0.0;0.0;0.0;84.0;"1";17.727;83.309;9130033160.0;1;1;1;15.0;"2";2;1;"";""
2377;"2015-08-13 15:35:22";"";2377;"Srinagar, SS-201A/3";"RamatalkiesRoad";1370.0;660.0;0.0;0.0;13.0;0.0;0.0;0.0;0.0;51.0;"1";17.727;83.31;9130032377.0;1;1;1;15.0;"2";2;1;"";""
1871;"2015-08-13 15:48:01";"";1871;"SS-182/B";"Aslimetta,Ramatalkie";1250.0;590.0;0.0;0.0;12.0;0.0;0.0;0.0;0.0;49.0;"1";17.728;83.306;9130031871.0;1;1;1;15.0;"2";2;1;"";""
2371;"2015-08-13 16:02:34";"";2371;"SS-370/A/1";"Asimetta,Ramatalkies";530.0;250.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;50.0;"1";17.725;83.307;9130032371.0;1;1;1;15.0;"2";2;1;"";""
2094;"2015-08-13 16:20:37";"";2094;"Road,SS-180/B/1";"Asimetta,RamaTalkies";1210.0;570.0;0.0;0.0;11.0;0.0;0.0;0.0;0.0;52.0;"1";17.728;83.309;9130032094.0;1;1;1;15.0;"2";2;1;"";""
2366;"2015-08-13 16:29:45";"";2366;"rakanagar, SS163/A/5";"SrividyaBookDepotDwa";1100.0;540.0;0.0;0.0;11.0;0.0;0.0;0.0;0.0;49.0;"1";17.728;83.308;9130032366.0;1;1;1;15.0;"2";2;1;"";""
1771;"2015-08-13 16:33:54";"";1771;"SeethampetSS-181/A/2";"Rajendra Nagar";530.0;250.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;50.0;"1";17.728;83.309;9130031771.0;1;1;1;15.0;"2";2;1;"";""
1751;"2015-08-13 16:39:25";"";1751;"SS-364/A/5";"Asimetta,Ramatalkies";390.0;190.0;0.0;0.0;7.0;0.0;0.0;0.0;0.0;27.0;"1";17.728;83.304;9130031751.0;1;1;1;15.0;"2";2;1;"";""
2369;"2015-08-13 16:39:41";"";2369;"ampeta, SS-150/C/7";"RajendraNagarOldSith";640.0;300.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;60.0;"1";17.73;83.307;9130032369.0;1;1;1;15.0;"2";2;1;"";""
2379;"2015-08-13 16:55:44";"";2379;"ampeta, SS-340/A/2/2";"RajendraNagarOldSith";340.0;160.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;53.0;"1";17.73;83.307;9130032379.0;1;1;1;15.0;"2";2;1;"";""
2486;"2015-08-13 17:11:16";"";2486;"Asimetta SS-177/A/1";"Ramatalkies";390.0;190.0;0.0;0.0;7.0;0.0;0.0;0.0;0.0;27.0;"1";17.729;83.309;9130032486.0;1;1;1;15.0;"2";2;1;"";""
2386;"2015-08-13 17:29:38";"";2386;"SS-176/A/1";"Asimetta";390.0;190.0;0.0;0.0;7.0;0.0;0.0;0.0;0.0;27.0;"1";17.729;83.309;9130032386.0;1;1;1;15.0;"2";2;1;"";""
2376;"2015-08-13 17:46:59";"";2376;"ampet, SS-161/A/2";"RajendraNagarOldSith";660.0;330.0;0.0;0.0;13.0;0.0;0.0;0.0;0.0;25.0;"1";17.732;83.3;9130032376.0;1;1;1;13.0;"2";2;1;"";""
2368;"2015-08-13 18:06:50";"";2368;"ampeta, SS-161/B/2";"RajendraNagarOldSith";510.0;250.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;25.0;"1";17.732;83.308;9130031680.0;1;1;1;13.0;"2";2;1;"";""
2436;"2015-08-13 18:11:58";"";2436;"hampet, SS161/B/11";"RajendraNagar,OldSit";640.0;340.0;0.0;0.0;13.0;0.0;0.0;0.0;0.0;26.0;"1";17.731;83.309;9130033166.0;1;1;1;13.0;"2";2;1;"";""
2507;"2015-08-13 18:17:13";"";2507;"AsimettaSS-158/B/2";"Ramatalkies";2070.0;990.0;0.0;0.0;27.0;0.0;0.0;0.0;0.0;37.0;"1";17.731;83.31;9130032507.0;1;1;1;13.0;"2";2;1;"";""
2370;"2015-08-13 18:19:11";"";2370;"office oppSS-318/A/4";"Seethampet, ward 13 ";220.0;120.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;30.0;"1";17.731;83.309;9146053138.0;1;1;1;13.0;"2";2;1;"";""
2079;"2015-08-13 18:21:05";"";0;"";"";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"";0.0;0.0;0.0;2;2;3;0.0;"0";1;1;"";""
1780;"2015-08-13 18:37:35";"";1780;"Sithmapet,SS-228/B/1";"Rajendranagar";450.0;240.0;0.0;0.0;9.0;0.0;0.0;0.0;0.0;27.0;"1";17.731;83.3125;9130031780.0;1;1;1;13.0;"2";2;1;"";""
2089;"2015-08-13 19:02:28";"";2089;"SS-152/B/2";"Asimetta,Ramatalkies";1390.0;670.0;0.0;0.0;11.0;0.0;0.0;0.0;0.0;61.0;"1";17.731;83.308;9130032089.0;1;1;1;13.0;"2";2;1;"";""
2001;"2015-08-14 10:53:07";"";2001;"SS-84/A";"Lawson Bay Colony";740.0;360.0;0.0;0.0;13.0;0.0;0.0;0.0;0.0;28.0;"1";17.732;83.336;9130032001.0;1;1;1;7.0;"2";2;1;"";""
1978;"2015-08-14 11:12:31";"";1978;"SS-182/AB";"Venkojipalem, MVP";900.0;450.0;0.0;0.0;19.0;0.0;0.0;0.0;0.0;24.0;"1";17.743;83.329;9130031978.0;1;1;1;8.0;"2";2;1;"";""
2397;"2015-08-14 11:36:05";"";2397;"SS-101/A/1";"Venkojipalem, MVP";580.0;280.0;0.0;0.0;9.0;0.0;0.0;0.0;0.0;31.0;"1";17.744;83.328;9130032397.0;1;1;1;8.0;"2";2;1;"";""
2393;"2015-08-14 11:49:37";"";2393;"SS-11/B/4";"Venkojipalem, MVP";930.0;450.0;0.0;0.0;15.0;0.0;0.0;0.0;0.0;30.0;"1";17.745;83.33;9130032393.0;1;1;1;8.0;"2";2;1;"";""
2272;"2015-08-14 12:10:47";"";2272;"SS-244/B";"ABC park,MVP";1630.0;790.0;0.0;0.0;17.0;0.0;0.0;0.0;0.0;46.0;"1";17.746;83.337;9130032272.0;1;1;1;8.0;"2";2;1;"";""
2499;"2015-08-14 12:15:07";"";2499;"SS-66/A/2Sivatemple";"Vankpjipalem";810.0;390.0;0.0;0.0;12.0;0.0;0.0;0.0;0.0;33.0;"1";17.736;83.312;9130032499.0;1;1;1;8.0;"2";2;1;"";""
2460;"2015-08-14 12:17:39";"";2460;"SS-64";"Venkojipalem, MVP";2010.0;970.0;0.0;0.0;31.0;0.0;0.0;0.0;0.0;31.0;"1";17.747;83.33;9130032460.0;1;1;1;8.0;"2";2;1;"";""
2503;"2015-08-14 12:23:19";"";2503;"SS-6/AVenkojipalem";"VisakhaMuttotCorpn";470.0;230.0;0.0;0.0;9.0;0.0;0.0;0.0;0.0;26.0;"1";17.745;83.331;9130032503.0;1;1;1;8.0;"2";2;1;"";""
2461;"2015-08-14 12:48:13";"";2461;"VenkojipalemSS-6/B/2";"VisakhaMuthootCorpor";160.0;80.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;20.0;"1";17.744;83.331;9130032461.0;1;1;1;8.0;"2";2;1;"";""
1956;"2015-08-14 12:57:34";"";1956;"SS-10/AB";"Venkojipalem, MVP";940.0;460.0;0.0;0.0;18.0;0.0;0.0;0.0;0.0;26.0;"1";17.744;83.33;9130031956.0;1;1;1;8.0;"2";2;1;"";""
2469;"2015-08-14 15:13:58";"";2469;"ool,VenkjiPlm,SS-9/A";"GoldenPollackPlaySch";810.0;390.0;0.0;0.0;12.0;0.0;0.0;0.0;0.0;33.0;"1";17.745;83.33;9130032469.0;1;1;1;8.0;"2";2;1;"";""
2484;"2015-08-14 15:21:29";"";2484;"Venojipalem, SS-7/A";"VUDA KalyanaMandapam";980.0;480.0;0.0;0.0;19.0;0.0;0.0;0.0;0.0;25.0;"1";17.746;83.33;9130032484.0;1;1;1;8.0;"2";2;1;"";""
1707;"2015-08-14 15:30:21";"";1707;"VTSchool,SS150/AB/1 ";"Dwarakanagar";2440.0;1160.0;0.0;0.0;18.0;0.0;0.0;0.0;0.0;64.0;"1";17.729;83.308;9130031707.0;1;1;1;15.0;"2";2;1;"";""
2497;"2015-08-14 15:45:19";"";2497;"SS-58A";"Venkojipalem, MVP";900.0;440.0;0.0;0.0;17.0;0.0;0.0;0.0;0.0;26.0;"1";17.744;83.338;9130032497.0;1;1;1;8.0;"2";2;1;"";""
2396;"2015-08-14 15:45:57";"";2396;"SS-33/B";"Rythu Bazar,MVP Colo";430.0;210.0;0.0;0.0;8.0;0.0;0.0;0.0;0.0;26.0;"1";17.744;83.334;9130032396.0;1;1;1;8.0;"2";2;1;"";""
2095;"2015-08-14 15:55:20";"";2095;"SS-262/A";"Venkojipalem, MVP";530.0;260.0;0.0;0.0;7.0;0.0;0.0;0.0;0.0;37.0;"1";17.744;83.337;9130032095.0;1;1;1;8.0;"2";2;1;"";""
2454;"2015-08-14 15:56:24";"";2454;"SS-243/A/1";"Venkojipalem, MVP";430.0;210.0;0.0;0.0;8.0;0.0;0.0;0.0;0.0;26.0;"1";17.745;83.339;9130032454.0;1;1;1;8.0;"2";2;1;"";""
